F4:B8:5E:C4:56:22,-68,2015,12,21,14,20,12
F4:B8:5E:C4:56:22,-68,2015,12,21,14,20,22
F4:B8:5E:C4:56:22,-65,2015,12,21,14,20,32
F4:B8:5E:C4:56:22,-68,2015,12,21,14,20,43
F4:B8:5E:C4:56:22,-68,2015,12,21,14,20,54
F4:B8:5E:C4:56:22,-65,2015,12,21,14,21,4
F4:B8:5E:C4:56:22,-65,2015,12,21,14,21,14
F4:B8:5E:C4:56:22,-68,2015,12,21,14,21,45
F4:B8:5E:C4:56:22,-68,2015,12,21,14,21,55
F4:B8:5E:C4:56:22,-65,2015,12,21,14,22,5
F4:B8:5E:C4:56:22,-68,2015,12,21,14,22,16
F4:B8:5E:C4:56:22,-68,2015,12,21,14,22,26
F4:B8:5E:C4:56:22,-68,2015,12,21,14,22,36
F4:B8:5E:C4:56:22,-65,2015,12,21,14,22,46
F4:B8:5E:C4:56:22,-68,2015,12,21,14,22,56
F4:B8:5E:C4:56:22,-74,2015,12,21,14,23,6
F4:B8:5E:C4:56:22,-69,2015,12,21,14,23,17
F4:B8:5E:C4:56:22,-75,2015,12,21,14,23,28
F4:B8:5E:C4:56:22,-65,2015,12,21,14,23,39
F4:B8:5E:C4:56:22,-68,2015,12,21,14,23,49
F4:B8:5E:C4:56:22,-65,2015,12,21,14,23,59
F4:B8:5E:C4:56:22,-68,2015,12,21,14,24,9
F4:B8:5E:C4:56:22,-71,2015,12,21,14,24,20
F4:B8:5E:C4:56:22,-68,2015,12,21,14,24,30
F4:B8:5E:C4:56:22,-62,2015,12,21,14,24,40
F4:B8:5E:C4:56:22,-68,2015,12,21,14,24,50
F4:B8:5E:C4:56:22,-69,2015,12,21,14,25,0
F4:B8:5E:C4:56:22,-65,2015,12,21,14,25,10
F4:B8:5E:C4:56:22,-65,2015,12,21,14,25,21
F4:B8:5E:C4:56:22,-80,2015,12,21,14,25,32
F4:B8:5E:C4:56:22,-68,2015,12,21,14,25,42
F4:B8:5E:C4:56:22,-68,2015,12,21,14,25,53
F4:B8:5E:C4:56:22,-72,2015,12,21,14,26,4
F4:B8:5E:C4:56:22,-68,2015,12,21,14,26,14
F4:B8:5E:C4:56:22,-70,2015,12,21,14,26,25
F4:B8:5E:C4:56:22,-75,2015,12,21,14,26,35
F4:B8:5E:C4:56:22,-78,2015,12,21,14,26,46
F4:B8:5E:C4:56:22,-78,2015,12,21,14,26,56
F4:B8:5E:C4:56:22,-72,2015,12,21,14,27,6
F4:B8:5E:C4:56:22,-69,2015,12,21,14,27,16
F4:B8:5E:C4:56:22,-69,2015,12,21,14,27,27
F4:B8:5E:C4:56:22,-78,2015,12,21,14,27,38
F4:B8:5E:C4:56:22,-83,2015,12,21,14,38,57
F4:B8:5E:C4:56:22,-71,2015,12,21,14,39,8
68:9E:19:11:A6:DB,-81,2015,12,21,14,40,2
68:9E:19:11:A6:DB,-77,2015,12,21,14,40,12
F4:B8:5E:C4:56:22,-76,2015,12,21,14,40,22
68:9E:19:11:A6:DB,-70,2015,12,21,14,40,22
F4:B8:5E:C4:56:22,-65,2015,12,21,14,40,32
68:9E:19:11:A6:DB,-78,2015,12,21,14,40,32
F4:B8:5E:C4:56:22,-65,2015,12,21,14,40,42
68:9E:19:11:A6:DB,-65,2015,12,21,14,40,42
68:9E:19:11:A6:DB,-66,2015,12,21,14,40,52
68:9E:19:11:A6:DB,-69,2015,12,21,14,41,3
F4:B8:5E:C4:56:22,-83,2015,12,21,14,41,45
F4:B8:5E:C4:56:22,-65,2015,12,21,14,41,55
68:9E:19:11:A6:DB,-68,2015,12,21,14,41,55
68:9E:19:11:A6:DB,-68,2015,12,21,14,42,6
68:9E:19:11:A6:DB,-65,2015,12,21,14,42,16
68:9E:19:11:A6:DB,-71,2015,12,21,14,42,26
68:9E:19:11:A6:DB,-63,2015,12,21,14,42,36
68:9E:19:11:A6:DB,-68,2015,12,21,14,42,47
68:9E:19:11:A6:DB,-62,2015,12,21,14,42,58
68:9E:19:11:A6:DB,-68,2015,12,21,14,43,8
68:9E:19:11:A6:DB,-68,2015,12,21,14,43,19
68:9E:19:11:A6:DB,-71,2015,12,21,14,43,29
68:9E:19:11:A6:DB,-84,2015,12,21,14,43,39
68:9E:19:11:A6:DB,-84,2015,12,21,14,43,49
68:9E:19:11:A6:DB,-86,2015,12,21,14,43,59
68:9E:19:11:A6:DB,-78,2015,12,21,14,44,9
68:9E:19:11:A6:DB,-87,2015,12,21,14,44,19
68:9E:19:11:A6:DB,-90,2015,12,21,14,44,30
68:9E:19:11:A6:DB,-86,2015,12,21,14,44,41
68:9E:19:11:A6:DB,-83,2015,12,21,14,44,52
68:9E:19:11:A6:DB,-83,2015,12,21,14,45,3
68:9E:19:11:A6:DB,-81,2015,12,21,14,45,13
68:9E:19:11:A6:DB,-90,2015,12,21,14,45,23
68:9E:19:11:A6:DB,-85,2015,12,21,14,45,33
68:9E:19:11:A6:DB,-79,2015,12,21,14,45,44
68:9E:19:11:A6:DB,-88,2015,12,21,14,45,55
68:9E:19:11:A6:DB,-86,2015,12,21,14,46,6
68:9E:19:11:A6:DB,-81,2015,12,21,14,46,16
68:9E:19:11:A6:DB,-86,2015,12,21,14,46,27
68:9E:19:11:A6:DB,-69,2015,12,21,14,46,38
68:9E:19:11:A6:DB,-71,2015,12,21,14,46,48
68:9E:19:11:A6:DB,-71,2015,12,21,14,46,58
68:9E:19:11:A6:DB,-65,2015,12,21,14,47,8
68:9E:19:11:A6:DB,-94,2015,12,21,14,47,18
68:9E:19:11:A6:DB,-90,2015,12,21,14,47,28
68:9E:19:11:A6:DB,-91,2015,12,21,14,47,39
68:9E:19:11:A6:DB,-91,2015,12,21,14,47,49
68:9E:19:11:A6:DB,-91,2015,12,21,14,48,0
68:9E:19:11:A6:DB,-88,2015,12,21,14,48,11
68:9E:19:11:A6:DB,-81,2015,12,21,14,48,21
68:9E:19:11:A6:DB,-89,2015,12,21,14,48,31
68:9E:19:11:A6:DB,-93,2015,12,21,14,49,13
68:9E:19:11:A6:DB,-93,2015,12,21,14,49,23
68:9E:19:11:A6:DB,-92,2015,12,21,14,49,34
68:9E:19:11:A6:DB,-93,2015,12,21,14,49,44
68:9E:19:11:A6:DB,-88,2015,12,21,14,50,4
68:9E:19:11:A6:DB,-92,2015,12,21,14,50,14
68:9E:19:11:A6:DB,-89,2015,12,21,14,50,24
68:9E:19:11:A6:DB,-93,2015,12,21,14,50,34
68:9E:19:11:A6:DB,-89,2015,12,21,14,50,55
68:9E:19:11:A6:DB,-92,2015,12,21,14,51,5
68:9E:19:11:A6:DB,-93,2015,12,21,14,51,26
68:9E:19:11:A6:DB,-85,2015,12,21,14,51,37
68:9E:19:11:A6:DB,-88,2015,12,21,14,53,24
68:9E:19:11:A6:DB,-79,2015,12,21,14,53,34
68:9E:19:11:A6:DB,-80,2015,12,21,14,53,44
68:9E:19:11:A6:DB,-88,2015,12,21,14,53,54
68:9E:19:11:A6:DB,-91,2015,12,21,14,54,4
68:9E:19:11:A6:DB,-80,2015,12,21,14,54,14
F4:B8:5E:C4:56:22,-92,2015,12,21,14,54,24
68:9E:19:11:A6:DB,-79,2015,12,21,14,54,24
F4:B8:5E:C4:56:22,-86,2015,12,21,14,54,35
68:9E:19:11:A6:DB,-81,2015,12,21,14,54,35
F4:B8:5E:C4:56:22,-90,2015,12,21,14,54,46
68:9E:19:11:A6:DB,-85,2015,12,21,14,54,46
68:9E:19:11:A6:DB,-92,2015,12,21,14,55,19
F4:B8:5E:C4:56:22,-79,2015,12,21,14,55,29
68:9E:19:11:A6:DB,-77,2015,12,21,14,55,29
F4:B8:5E:C4:56:22,-93,2015,12,21,14,55,40
68:9E:19:11:A6:DB,-89,2015,12,21,14,55,40
F4:B8:5E:C4:56:22,-93,2015,12,21,14,56,12
F4:B8:5E:C4:56:22,-92,2015,12,21,14,57,16
F4:B8:5E:C4:56:22,-93,2015,12,21,14,57,27
F4:B8:5E:C4:56:22,-90,2015,12,21,14,57,38
F4:B8:5E:C4:56:22,-89,2015,12,21,14,57,49
68:9E:19:11:A6:DB,-92,2015,12,21,14,57,49
F4:B8:5E:C4:56:22,-91,2015,12,21,14,57,59
68:9E:19:11:A6:DB,-83,2015,12,21,14,57,59
F4:B8:5E:C4:56:22,-87,2015,12,21,14,58,9
68:9E:19:11:A6:DB,-82,2015,12,21,14,58,9
F4:B8:5E:C4:56:22,-88,2015,12,21,14,58,19
68:9E:19:11:A6:DB,-92,2015,12,21,14,58,19
F4:B8:5E:C4:56:22,-91,2015,12,21,14,58,29
68:9E:19:11:A6:DB,-93,2015,12,21,14,58,29
F4:B8:5E:C4:56:22,-94,2015,12,21,14,58,39
68:9E:19:11:A6:DB,-86,2015,12,21,14,58,39
F4:B8:5E:C4:56:22,-90,2015,12,21,14,58,49
68:9E:19:11:A6:DB,-90,2015,12,21,14,58,49
F4:B8:5E:C4:56:22,-89,2015,12,21,14,58,59
68:9E:19:11:A6:DB,-86,2015,12,21,14,58,59
F4:B8:5E:C4:56:22,-88,2015,12,21,14,59,9
68:9E:19:11:A6:DB,-90,2015,12,21,14,59,9
F4:B8:5E:C4:56:22,-85,2015,12,21,14,59,20
68:9E:19:11:A6:DB,-90,2015,12,21,14,59,20
F4:B8:5E:C4:56:22,-86,2015,12,21,14,59,31
68:9E:19:11:A6:DB,-85,2015,12,21,14,59,31
F4:B8:5E:C4:56:22,-82,2015,12,21,14,59,42
F4:B8:5E:C4:56:22,-88,2015,12,21,14,59,53
68:9E:19:11:A6:DB,-92,2015,12,21,15,0,4
F4:B8:5E:C4:56:22,-91,2015,12,21,15,0,14
68:9E:19:11:A6:DB,-94,2015,12,21,15,0,14
F4:B8:5E:C4:56:22,-90,2015,12,21,15,0,25
68:9E:19:11:A6:DB,-90,2015,12,21,15,0,25
F4:B8:5E:C4:56:22,-92,2015,12,21,15,0,36
68:9E:19:11:A6:DB,-87,2015,12,21,15,0,36
F4:B8:5E:C4:56:22,-90,2015,12,21,15,0,46
68:9E:19:11:A6:DB,-79,2015,12,21,15,0,46
F4:B8:5E:C4:56:22,-85,2015,12,21,15,0,56
68:9E:19:11:A6:DB,-81,2015,12,21,15,0,56
F4:B8:5E:C4:56:22,-94,2015,12,21,15,1,6
68:9E:19:11:A6:DB,-85,2015,12,21,15,1,6
68:9E:19:11:A6:DB,-85,2015,12,21,15,1,16
68:9E:19:11:A6:DB,-85,2015,12,21,15,1,26
F4:B8:5E:C4:56:22,-88,2015,12,21,15,1,37
68:9E:19:11:A6:DB,-86,2015,12,21,15,1,37
68:9E:19:11:A6:DB,-84,2015,12,21,15,1,48
